12B8Li6He,,10C11Be,,Reactor,,Th,,U,,hep,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
10.966359352001687,85.30306669397544,,,,,,,,,,
11.007179626409929,85.30083417815152,,,,,,,,,,
11.048151846851429,82.58995677837444,,,,,,,,,,
11.089276578917598,79.9652315991169,,,,,,,,,,
11.130554390305178,79.96313878285802,,,,,,,,,,
11.17198585082404,74.96337317576004,,,,,,,,,,
11.213571532405089,74.9614112660267,,,,,,,,,,
11.255312009108113,72.57912277360629,,,,,,,,,,
11.29720785712976,70.27254388116904,,,,,,,,,,
11.33925965481144,69.70607685324862,,,,,,,,,,
11.381467982647358,64.82257217799634,,,,,,,,,,
11.423833423292477,64.82087566902257,,,,,,,,,,
11.466356561570613,60.767893385873,,,,,,,,,,
11.509037984482458,60.76630299423963,,,,,,,,,,
11.551878281213725,58.362395199767796,,,,,,,,,,
11.59487804314326,56.05358571471376,,,,,,,,,,
11.638037863851197,56.052118703949134,,,,,,,,,,
11.681358339127183,51.706362188507846,,,,,,,,,,
11.724840066978564,51.70500895144084,,,,,,,,,,
11.768483647638677,46.93288289967148,,,,,,,,,,
11.812289683575099,46.931654592087746,,,,,,,,,,
11.856258779498006,45.07504386011555,,,,,,,,,,
11.900391542368475,43.29188043018361,,,,,,,,,,
11.944688581406904,41.916055898304656,,,,,,,,,,
11.989150508101384,40.583955342462566,,,,,,,,,,
12.033777936216179,40.582893196328655,,,,,,,,,,
12.078571481800157,36.24768565346293,,,,,,,,,,
12.123531763195343,36.2467369943474,,,,,,,,,,
12.168659401045394,33.98037787247772,,,,,,,,,,
12.213955018304228,33.979488552383565,,,,,,,,,,
12.248037343788576,33.978821577587134,,,,,,,,,,
12.282214774004249,30.349282791953087,,,,,,,,,,
12.327933080446975,30.348488503345372,,,,,,,,,,
12.373821564954682,28.450922557885477,,,,,,,,,,
12.41988086098422,28.45017795235982,,,,,,,,,,
12.46611160435034,26.457000552136737,,,,,,,,,,
12.512514433234518,25.003658698691673,,,,,,,,,,
12.559089988193746,23.440282939358244,,,,,,,,,,
12.605838912169347,21.974658624896357,,,,,,,,,,
12.652761850495912,20.767541777625826,,,,,,,,,,
12.688068640722195,19.626862959912064,,,,,,,,,,
12.723473952476887,19.626477709177447,,,,,,,,,,
12.770834765805644,16.97324851720148,,,,,,,,,,
12.806471031580548,16.972915353594384,,,,,,,,,,
12.830283769934756,16.97269324815606,,,,,,,,,,
12.85414078641262,16.7008179695502,,,,,,,,,,
12.890009512754546,14.916875391262547,,,,,,,,,,
12.93799022436049,14.916484993101669,,,,,,,,,,
12.986149535422383,12.490344792417277,,,,,,,,,,
13.034488110744165,12.591188597464788,,,,,,,,,,
13.083006617604367,10.458538329337145,,,,,,,,,,
13.11951398063189,10.458333041330476,,,,,,,,,,
13.143908800483883,10.458196184897986,,,,,,,,,,
13.168348980799417,8.479216536501431,,,,,,,,,,
13.205094486688582,8.479050100102171,,,,,,,,,,
13.241942528757871,8.478883666969848,,,,,,,,,,
13.266564995943497,6.656147620148213,,,,,,,,,,
13.303584567865402,6.656016968308143,,,,,,,,,,
13.340707440732627,6.6558863190326045,,,,,,,,,,
13.365513554373365,5.141416981961325,,,,,,,,,,
13.402809236447103,5.182961361381139,,,,,,,,,,
13.440208989935359,5.14121514479216,,,,,,,,,,
13.477713105243312,3.814358663052309,,,,,,,,,,
13.515321873586505,3.7836358712363585,,,,,,,,,,
13.540452670568357,3.7835863590526158,,,,,,,,,,
13.565630196511815,2.7845727792842956,,,,,,,,,,
13.603484292344405,2.7399504693746364,,,,,,,,,,
13.641444017812368,2.739896687579082,,,,,,,,,,
13.666809330111805,1.8303961360489507,,,,,,,,,,
13.704945760385483,1.8303602076656156,,,,,,,,,,
13.743188608132245,1.8303242799875135,,,,,,,,,,
13.768743107390545,1.2426427215265885,,,,,,,,,,
13.80716397789426,1.2426183300065434,,,,,,,,,,
13.845692059584845,1.2425939389652707,,,,,,,,,,
13.884327651628833,0.7657739871563289,,,,,,,,,,
13.936009531323025,0.76575394564305,,,,,,,,,,
